inp_claim_count,inp_avg_reimbursed,inp_avg_deductible,inp_avg_claim_duration,inp_avg_los,inp_avg_diag_codes,inp_avg_proc_codes,inp_unique_beneficiaries,inp_unique_physicians_per100,out_claim_count,out_avg_reimbursed,out_avg_deductible,out_avg_claim_duration,out_avg_diag_codes,out_unique_beneficiaries,out_unique_physicians_per100,avg_age,pct_deceased,avg_chronic_conditions,avg_ip_reimbursement,avg_op_reimbursement,inpatient_to_outpatient_ratio,total_claims,Provider
2.361877,0.4286549,0.0,0.15550242,-0.04639905,-0.010218966,0.18894401,0.35656488,0.07064895,0.13669764,-0.050538115,-0.16838375,0.033979468,0.023596741,-0.34060365,-0.070131324,-0.26153672,-0.17336962,-0.066083275,-0.05770715,-0.40460017,0.043892216,0.75512695,PRV52320
0.27353483,-0.28863013,0.0,0.04661594,-0.0036749442,0.035443682,-0.41818136,0.42536148,-0.24437682,-0.20677666,0.018763857,-0.2702244,-0.26701367,-0.091530316,-0.044614837,0.01822758,0.11633002,-0.061374683,-0.20554838,-0.086674,0.18446133,-0.20035149,0.11338728,PRV51285
-0.95164305,-0.3417504,0.0,-0.6600504,-0.12006755,-0.18643855,-0.2688211,-0.42925814,0.08540443,-0.48769918,0.17074706,-0.13010596,-0.1822711,-0.27748075,-0.06767361,-0.20967917,-0.22553346,0.111510314,-0.4182599,-0.4318604,-0.2609345,-0.066621274,-0.736406,PRV52728
-0.8652465,0.2076763,0.0,-0.076381005,-0.00010041884,-0.5134521,-0.32787752,-0.5618725,-0.008809952,-0.33902642,-0.04111739,-0.19994995,-0.06365979,-0.25488585,0.043828443,0.062633835,-0.5473679,-0.14613523,0.2392094,-0.49607906,0.3091949,0.06875981,-0.99369353,PRV53336
-1.1343805,0.083013825,0.0,-0.5832121,-0.19363685,-0.071784,-0.21506993,-0.50135493,-0.5495224,-0.47873178,-0.21267901,-0.13059019,-0.023008613,-0.42974502,0.15056421,-0.13918512,-0.30936036,-0.121721976,-0.29519168,-0.076191716,-0.41565764,-0.16134666,-0.36870366,PRV51008
-0.8355159,-0.3113601,0.0,-0.5071164,-0.092212856,-0.13985829,-0.15903664,-0.4010221,0.07959132,-0.4896933,-0.17548724,-0.16984826,-0.25721747,-0.25782445,0.1646917,0.2235036,0.30543548,0.97411543,-0.13647525,-0.35774273,-0.031334713,-0.06932977,-0.44452545,PRV55627
-0.51250756,-0.26045182,0.0,-0.3327681,-0.035331618,-0.1778887,-0.3387902,-0.17271538,0.00033414643,1.1483154,-0.009734297,-0.125232,-0.41838703,-0.03846321,-0.81898904,0.0010843375,0.07719883,0.55970514,-0.23921493,-0.13677871,-0.00029593392,-0.06598671,1.3250587,PRV53623
-0.9565243,-0.2935206,0.0,-0.6195259,-0.04539988,-0.18897426,-0.33331305,-0.45008323,0.072287954,-0.37333527,-0.12207862,0.08225627,-0.15451463,-0.49499744,0.02496559,-0.06076339,-0.31149974,-0.24940507,-0.1947279,-0.18798557,-0.17982307,-0.149918,-0.38231683,PRV55073
-0.44048944,-0.25810295,0.0,-0.08252372,0.027379312,-0.024057668,-0.002095598,-0.4515867,-0.37620556,-0.30792582,-0.21222635,-0.23440292,-0.18330416,-0.43749368,0.005629144,-0.94978684,-0.49836245,0.1714685,-0.12151394,-0.15204,-0.20922591,-0.2190408,-0.37229034,PRV54505
-1.0166208,-0.26542565,0.0,-0.5386612,-0.05749607,-0.16670388,-0.4195039,-0.36353838,-0.012239516,-0.631045,-0.2565824,-0.283248,-0.18705542,0.090120904,0.017538428,-0.092091285,-0.0045242445,-0.11274124,-0.07604363,-0.26310125,-0.38290888,-0.089143194,-0.2955368,PRV53113
-0.08474755,-0.6122856,0.0,-0.557006,-0.047532324,-0.26275194,-0.38912988,-0.37003338,-0.20016001,-0.3852163,-0.21873517,-0.11872592,-0.04595276,-0.0903492,-0.08820626,0.0056662997,-0.21231915,-0.14582245,0.39779064,-0.035950664,0.47423452,-0.048387896,-1.0071466,PRV51981
-1.3791506,0.32658368,0.0,1.0584917,0.17523865,0.05054505,-0.3929483,-0.50689167,-0.33887395,-0.368698,-0.37477508,-0.088308014,-0.0687496,0.09313517,0.027921263,-0.50147,-0.81598264,-0.0979914,-0.18877998,-0.112125166,-0.11441618,-0.23336257,-0.3539954,PRV57110
-1.0134401,-0.2789592,0.0,-0.54319364,-0.0606085,-0.2759665,-0.3323167,-0.43554324,-0.014340185,-0.42305863,-0.14622338,-0.14052527,-0.2421018,-0.57603914,0.18047759,-0.822089,-0.32275435,-0.20047659,-0.07508732,-0.6589574,-0.17867693,-0.08051773,-0.33726436,PRV56590
-0.9448268,-0.30859756,0.0,-0.60199225,-0.12554784,-0.13172998,-0.3653091,-0.45192698,0.06517155,-0.621525,-0.030430388,-0.32761025,-0.08608337,-0.43786222,0.1382211,-0.045402236,-0.06070357,-0.21230018,-0.20417808,-0.89305556,-0.49892458,-0.11257313,-0.5462944,PRV51746
0.48144668,-0.5825296,0.0,-0.63943624,-0.19961663,-0.46410292,0.31870857,0.33047777,0.01718641,-0.22960795,-0.05139337,-0.2103442,-0.1291539,-0.20652552,-0.020855054,-0.95078546,0.019361386,-0.13413763,-0.19588147,-0.32157385,-0.23518987,-0.20133863,0.042209484,PRV57347
-0.9630533,-0.31162706,0.0,-0.54827607,-0.061557848,-0.18390876,-0.39574867,-0.43570945,0.04346077,-0.44040647,-0.11993976,-0.2645468,0.13321671,-0.3687944,0.21072246,0.031386063,-0.24190801,-0.2505181,-0.17923146,-0.44062868,-0.21224682,-0.084917426,-0.4240363,PRV56945
-0.65347195,-0.305417,0.0,-0.3668165,-0.0339363,-0.16839612,-0.389887,-0.24059775,0.021606887,1.5669992,-0.35989824,-0.10723443,-0.061665494,-0.092362195,-0.8332264,0.074368045,0.15281366,-0.09983015,-0.12409401,-0.19740824,-0.20396592,-0.0786441,1.3858494,PRV51509
0.17333697,0.8958339,0.0,0.5495333,0.037059654,0.03136684,-0.07618875,0.3501186,-0.15209566,-0.2813808,0.0012862356,-0.028721353,-0.06764257,0.14525959,0.030890526,0.055131797,0.33395755,0.37058672,-0.13212842,-0.058933504,0.12226043,-0.1923698,0.008570485,PRV57197
0.37464154,0.22212923,0.0,-0.9458887,-0.30984965,-0.4128099,-0.13840297,0.37300977,-0.25003645,-0.3271671,-0.05038394,0.010851258,0.03157903,-0.32316682,0.011447489,-0.028032469,-0.28845057,-0.109261096,-0.112521276,-0.32483846,-0.32099524,-0.117789134,-0.26960844,PRV51579
-0.14185062,0.4729022,0.0,0.24147975,-0.0064873067,0.040613204,-0.0720204,0.5225217,-0.02229425,-0.27085868,-0.040050276,-0.120687805,-0.31056833,0.11128361,0.035163563,0.04311197,-0.27382734,0.1736646,-0.24002086,-0.18569976,-0.12283391,-0.19251283,-0.3155447,PRV52094
3.715012,-0.4351122,0.0,-0.60156304,-0.27843776,-0.039320096,0.16444008,0.50458276,-0.016693946,-0.24318668,-0.014772384,-0.20435406,-0.2619028,-0.13776052,0.12513934,-0.3254475,-0.11962088,-0.12033957,-0.12528381,-0.0118296305,-0.43552113,0.16881944,0.16550551,PRV55676
-1.1483505,-0.29574123,0.0,-0.7769942,-0.24958245,-0.24698879,-0.2909554,-0.45700836,-0.57309115,-0.4317878,-0.19461022,-0.18447633,-0.05109479,-0.10856511,-0.0683913,0.07780784,-0.6974492,-0.17533654,-0.36106285,-0.025946911,0.08306105,-0.033342175,-0.9798238,PRV56339
-0.74385875,-0.27466616,0.0,-0.3240091,-0.053479217,-0.16621035,-0.45882714,-0.337487,-0.00825842,1.2248312,0.010704717,-0.10667776,-0.03236311,-0.602007,-0.7101579,-0.08073658,0.07175333,-0.2179282,-0.13974941,-0.19659911,0.286263,-0.053652912,1.2773033,PRV52001
-0.9491575,-0.36213076,0.0,-0.5077793,-0.055641476,-0.16529436,-0.4220047,-0.4134239,0.013870962,-0.058544427,-0.18449563,-0.23584563,-0.048162594,-0.27494445,-0.10448132,0.08875467,-0.10026553,-0.3423783,-0.18270183,-0.28984818,0.0065062945,-0.071970366,0.066388376,PRV52129
-1.0325549,-0.43013474,0.0,-0.48513025,-0.13282642,-0.23240183,-0.32272184,-0.41590586,0.018836617,-0.4340846,-0.36504865,-0.45963922,-0.10566511,0.059605904,-0.0044013904,-0.09230359,-0.34306458,-0.13532805,-0.23561871,-0.7642073,0.03370105,-0.10624248,-0.70552516,PRV56034
-1.0399626,-0.37323573,0.0,-0.5172905,-0.045543686,-0.15638542,-0.3355704,-0.35238546,0.021007372,-0.61931,0.02518719,-0.15556546,-0.17818785,0.0693855,-0.06403782,-0.40003595,-0.2902612,-0.116964616,-0.30710277,-0.3709447,-1.1298826,-0.12819149,-0.82176256,PRV54836
-1.0247891,-0.4210618,0.0,-0.5528327,-0.11033323,-0.20497175,-0.3150997,-0.4194845,0.03240977,-0.53929067,-0.14610974,-0.26866522,-0.09981255,-0.22091022,-0.09749641,-0.033637535,-0.0164798,-0.21664302,-0.4255082,-0.99853,0.2696053,-0.06825067,-0.976121,PRV55292
-1.1438518,-0.45952076,0.0,-0.58319086,-0.1545886,-0.2140289,-0.34337023,-0.5071299,0.059733152,-0.47890428,-0.13956164,-0.0448927,-0.08387458,-0.32840165,-0.101737574,-0.121419996,-0.76991826,-0.25638184,0.023931166,0.038398903,0.4114142,-0.11660321,-0.9284319,PRV57563
2.8633475,0.35207304,0.0,0.11630489,-0.03025087,0.008781288,0.11122475,0.33603814,-0.207462,1.1751593,-0.11364231,-0.14467935,0.027257074,0.057339516,-0.44526133,0.12101045,-0.21584386,-0.019023256,-0.17128855,-0.14275515,-0.01885012,-0.12806852,2.321713,PRV52985
-1.0620251,-0.33598164,0.0,-0.60106605,-0.108096756,-0.14261931,-0.32457617,-0.4288122,0.04047064,-0.5820975,0.048681498,-0.16800016,-0.008522951,-0.10287627,-0.10162805,-0.013065301,0.2080016,-0.28869957,-0.17221081,-0.3931734,0.36547822,-0.083210774,-0.43444607,PRV51793
-0.99411505,-0.48480228,0.0,-0.49993673,-0.1483341,-0.29654336,-0.2897779,-0.26267192,-0.52661985,-0.520585,-0.2272722,-0.1422702,-0.081355356,-0.08360462,-0.08403399,0.109289,-0.6541801,-0.17317986,-0.26251748,0.03476246,-0.3411639,-0.048743963,-1.0916557,PRV55122
-0.8267924,-0.4131122,0.0,-0.5546677,-0.035137333,-0.2077217,-0.41774985,-0.31895864,-0.013339315,-0.17587629,-0.19257304,-0.086934164,-0.1562954,-0.2378711,-0.04170146,-0.021443866,-0.18712056,0.44278845,-0.016268713,-0.15591517,0.1524554,-0.08612259,0.0022946987,PRV52341
-1.0529706,-0.47699115,0.0,-0.5263378,-0.100727685,-0.24643217,-0.30360717,-0.37063184,-0.0038405047,-0.49099225,-0.17777196,-0.32202443,-0.053012922,-0.15197365,-0.10161187,-0.06391366,-0.68278265,-0.2592914,-0.16057722,-0.822895,-0.107110776,-0.04268032,-0.9625075,PRV51773
-0.97147316,-0.42091566,0.0,-0.5938999,-0.047110405,-0.17470013,-0.45868364,-0.40207395,-0.0053430432,-0.03726902,-0.1455768,-0.13692708,-0.070257165,-0.29594702,-0.042766742,0.08999656,0.024480948,-0.2963092,-0.2076936,-0.47058392,-0.18093325,-0.081486344,0.21666162,PRV53296
-0.13037702,-0.8715216,0.0,0.059865132,0.12112791,0.1755801,-0.9534683,0.07013712,-0.054961614,-0.28025988,-0.14316854,-0.048359975,-0.17618878,-0.10122389,-0.040603362,0.085473344,-0.34350848,-0.13562937,-0.092269145,-0.16708949,-1.4016005,0.022558998,-0.8910474,PRV54555
-1.2836454,-0.44970837,0.0,0.7946669,0.08637151,-0.5445936,-0.11251219,-0.30925658,-0.3301285,-0.26346916,-0.45962125,-0.19970678,-0.19012758,-0.3904223,-0.10679534,-0.4328909,-0.4861955,-0.12203803,-0.12934835,0.106981345,-1.0376152,-0.0555765,-0.6738939,PRV56147
-0.99266356,-0.33961797,0.0,-0.5354465,-0.07031899,-0.17125778,-0.28061408,-0.44292164,0.048581548,-0.5760628,-0.24895942,0.24978727,-0.090292834,-0.5506683,-0.07282092,0.013838208,-0.6197184,-0.13314515,-0.26061004,-0.5541271,-0.010338908,-0.11601005,-0.47653714,PRV55408
0.32262856,-0.7167568,0.0,0.20149635,-0.09570105,-0.3326972,-0.020957671,0.41532016,0.1691576,-0.31642845,-0.18173255,-0.03822569,-0.39629573,-0.04190071,0.0047311746,0.105304204,-0.2609574,0.37073234,-0.11087588,-0.124000475,-0.17593831,0.0020360376,-0.38602754,PRV54917
-0.8543823,-0.25888848,0.0,-0.49167603,-0.13704327,-0.18558294,-0.18038133,-0.45921656,0.07345632,-0.48951605,-0.13257107,-0.07947329,-0.0115160765,-0.22244346,0.19442831,0.19358803,-0.22758429,1.019757,-0.06142394,0.1799543,0.16322905,-0.07885663,-0.46799168,PRV55358
-1.0228013,-0.41544148,0.0,-0.59583765,-0.098239005,-0.18122575,-0.26188365,-0.4134709,0.030873582,-0.51768464,-0.011050752,-0.011837373,-0.11357437,0.008634748,-0.0056370585,0.03999692,0.102566704,-0.20627938,-0.3336474,-0.064767815,0.06446755,-0.059049893,-0.87718374,PRV53815
-1.0667921,-0.458195,0.0,-0.52460337,-0.1016513,-0.1561754,-0.29097372,-0.3689926,0.03604218,-0.4753974,-0.14429191,-0.27439043,-0.14160188,-0.38210276,-0.119087204,-0.07356157,-0.17201813,-0.23369507,-0.46165925,-0.9424512,-1.0972977,-0.06843804,-0.7659335,PRV54589
-0.95438826,-0.3348646,0.0,-0.4729372,-0.0228106,-0.18702614,-0.4227555,-0.3574906,-0.0240881,-0.10936497,-0.12602162,-0.25901905,-0.124818675,-0.13842927,-0.3009915,-0.23709852,-0.052645545,-0.2669002,-0.009524146,0.025713941,-0.3224354,-0.086805284,0.06944481,PRV55556
0.9061739,-0.88817644,0.0,-0.30763507,-0.19192094,-0.3647305,-0.122143574,0.45455167,-0.013781523,-0.2290345,-0.2035754,0.0052227527,-0.12576874,-0.10895455,0.001612909,0.05721967,-0.59713715,-0.120050035,-0.15329883,0.10867056,-0.25308868,-0.020218808,-0.30121917,PRV54819
-0.9376633,-0.34165788,0.0,-0.5100613,-0.08349417,-0.25096485,-0.3956285,-0.32863396,-0.5204569,-0.52729005,-0.021770768,-0.28313485,-0.1344408,-0.47596008,0.117352165,-0.1662771,-0.4678712,-0.13860606,-0.04809278,-0.6941252,-0.20005384,-0.097305335,-0.41867775,PRV51595
-0.71310276,-0.3471197,0.0,-0.41634306,-0.042878363,-0.19582038,-0.46881804,-0.29698047,-0.0048537874,0.41611955,-0.0618178,-0.24109164,-0.036427297,-0.0605145,-0.12010299,0.04027627,0.011440482,-0.33526477,-0.24014015,-0.12200657,-0.35479802,-0.09861521,0.768581,PRV56410
-0.37428346,-0.24030201,0.0,-0.61783946,-0.15392993,-0.2639024,-0.043150812,-0.47362447,-0.15429392,-0.37719795,-0.15316066,-0.13749245,-0.036340352,-0.22463675,-0.06012676,0.09826379,-0.48432148,0.28777775,-0.075631715,-0.5560429,0.12184095,-0.02406101,-0.98291266,PRV54497
-0.28571886,-0.5201022,0.0,0.10733818,-0.02103605,-0.29878753,0.024281267,-0.42900476,0.07686836,-0.31267306,-0.2695296,-0.07867768,0.107820906,0.017837238,-0.03135177,-0.9818171,-0.1676773,-0.03573812,0.21322268,-0.03336563,0.07903288,0.08909075,-0.9151269,PRV56585
-1.1548228,-0.394254,0.0,-0.6257588,-0.067128986,-0.17199379,-0.36925158,-0.39186755,0.03878242,-0.5575028,-0.077798665,-0.042666182,-0.17019784,-0.22626026,-0.044532552,0.029111741,-0.005047817,-0.25211862,-0.11406813,-0.04829745,-0.31672195,-0.076724745,-0.50704336,PRV51748
-0.2214318,-0.5667751,0.0,-0.577642,-0.017136618,-0.007467823,0.02966623,0.17201333,-0.22335187,-0.31915662,-0.11830858,-0.06708117,-0.03726012,-0.2900243,-0.10295632,-1.2493128,-0.5952894,-0.064678535,-0.022169802,-0.10546679,0.140308,-0.05533346,-0.6805678,PRV55120
1.1520597,0.5153076,0.0,0.24914798,0.0775586,-0.1000365,-0.039054558,0.64750147,-0.20424305,-0.24140325,-0.073568344,-0.1302935,0.024319733,-0.058063764,0.052603416,-0.058855258,-0.07518665,-0.06146806,-0.20055424,-0.089504406,-0.21154514,-0.09162135,-0.18338978,PRV51059
0.1667339,0.7314695,0.0,0.29640764,0.01263818,0.021441823,0.1765636,0.55108064,0.06768314,0.013033069,-0.12182653,-0.2772904,-0.27691808,0.0010329931,-0.15467525,-0.06885238,0.11535203,0.14238112,-0.017022302,-0.10620683,-0.23586129,-0.061601505,0.3098201,PRV51522
-1.0294644,-0.4134136,0.0,-0.7427222,-0.1290754,-0.30051684,-0.36383396,-0.2921758,-0.6127397,-0.56181234,-0.22731388,-0.13798614,-0.18055226,-0.119522154,-0.14843187,0.006398712,-0.21157068,-0.13441886,-0.22189918,-0.12363544,-1.1794875,-0.009015526,-1.139829,PRV55816
-1.1207757,-0.40114042,0.0,-0.5852063,-0.100183465,-0.18938065,-0.31930253,-0.47920793,-0.009231517,-0.49685055,-0.2940917,-0.042628434,-0.20410573,-0.36583877,-0.13689473,-0.3989684,0.047838666,-0.19354975,-0.1163302,0.115012355,-0.39649823,-0.179344,-0.7616986,PRV56888
-1.0491419,-0.26303077,0.0,-0.58820766,-0.087763034,-0.14204851,-0.35968456,-0.4126551,0.08308344,-0.50795674,-0.15090744,-0.038028095,-0.119035356,-0.002396158,-0.020102905,0.08186611,-0.092989944,-0.18537545,-0.18566914,-0.036257356,0.31242552,-0.094085336,-0.3416395,PRV54550
-0.6957655,-0.33673596,0.0,-0.39620304,-0.055907726,-0.14399211,-0.41701245,-0.23396643,-0.00095614046,1.0089288,-0.1034788,-0.14707027,-0.37122405,0.0028335503,-0.6186152,-0.17118305,0.14257236,-0.25745276,-0.13721834,-0.34670305,-0.20035443,-0.097705625,1.1404883,PRV51005
-0.8441298,-0.34635434,0.0,-0.52351785,-0.06031919,-0.23111838,-0.37639695,-0.3933618,0.026770154,-0.39674315,-0.16738723,-0.063637845,0.074706025,-0.015060941,0.06686767,-0.12412509,-0.26551723,-0.1432644,-0.15544409,-0.35334894,0.22990273,-0.11618658,-0.3075594,PRV55036
-0.8622761,-0.3775159,0.0,-0.50277835,-0.054705672,-0.19555464,-0.22992219,-0.31750074,0.08075695,-0.07209245,-0.23931369,-0.16620618,-0.02158161,-0.14315027,-0.07144424,0.24871694,-0.42022088,0.7729405,-0.035233933,-0.38419265,0.123062365,-0.046220727,0.039030816,PRV53964
-1.1822832,-0.3888041,0.0,-0.7369502,-0.21635103,-0.15997906,-0.2994637,-0.51035947,-0.008081595,-0.528656,-0.30724508,-0.1048911,0.008793449,-0.27821955,-0.1461435,-0.14380534,-0.38800037,-0.31230837,-0.11372741,-0.06539953,-0.40176374,-0.12179731,-0.45776662,PRV54473
-0.9063554,-0.38584447,0.0,-0.5626635,-0.05653115,-0.13929158,-0.42761573,-0.40778774,0.040353425,-0.45553502,-0.29268882,-0.17463908,0.06320267,-0.24113658,0.071719736,-0.6949351,0.03873105,-0.12756537,-0.08640777,-0.52737457,0.24885666,-0.10153194,-0.43810967,PRV55447
-1.1115686,-0.31646666,0.0,-0.57081825,-0.12577584,-0.117330275,-0.3479822,-0.4305108,0.057516374,-0.5054462,-0.11104145,-0.010071848,-0.146705,0.012935402,-0.007869761,-0.035072256,-0.27760032,-0.12244023,-0.3535001,-0.03089313,0.4026063,-0.14988886,-0.44511235,PRV55595
1.1625631,-0.32914883,0.0,-0.059627645,0.02825423,0.08437431,0.11139761,0.64185387,0.0932143,-0.32110205,-0.07258136,0.062613904,0.01915202,0.020221468,-0.14567617,-0.01785715,-0.007467011,-0.04374562,-0.031569313,-0.06027396,-0.19282472,0.012687564,0.018850116,PRV52325
-0.89789087,-0.29176995,0.0,-0.5365113,-0.08599854,-0.15892334,-0.28542408,-0.40864494,0.055588465,-0.60848373,-0.17403689,0.34178796,-0.12700948,0.34666827,-0.0051912996,-0.085716635,-0.30702356,-0.053479843,-0.38195333,-0.2428705,-0.44946304,-0.13424979,-0.40876052,PRV51723
-0.11085122,0.26260662,0.0,-0.091598615,0.05343671,-0.5199611,-0.72124404,-0.45979178,-0.024183698,-0.2879341,-0.09610839,-0.10511249,-0.11839679,-0.06458903,0.06583048,-0.107266985,-0.438616,-0.06918012,-0.16467749,-0.05543106,-0.33568233,-0.06629856,-0.17786406,PRV53489
-0.9453952,-0.37704882,0.0,-0.5066107,-0.09385201,-0.17545664,-0.21033369,-0.46618325,0.059109785,-0.4746011,-0.12346252,0.043707263,-0.025510225,-0.49163586,-0.093242556,0.08793963,-0.2793326,-0.1995601,-0.35673523,-0.5265032,0.015556641,-0.08100919,-0.77285415,PRV55372
-0.0817232,-0.7279709,0.0,0.7216577,-0.004581748,-0.03802775,0.2249423,0.22160585,0.01766688,-0.38017666,0.023597881,-0.19060229,-0.022654667,-0.14217533,-0.17066234,0.20623407,-0.14117894,0.13328269,-0.092866756,-0.3876388,-0.20639291,-0.24695174,0.05321175,PRV57521
-0.95309967,-0.3312599,0.0,-0.567466,-0.06907245,-0.13322611,-0.36486888,-0.41539738,-0.027463675,-0.56179255,0.2806219,-0.4023778,-0.1549675,0.2111777,0.26333135,-0.7414663,-0.013039358,-0.0715556,-0.24546903,-0.49331623,-0.40719414,-0.18172644,-0.5186096,PRV51494
-0.24351494,0.6776006,0.0,-0.51920676,-0.11830503,-0.21182503,-0.14175959,-0.0024406747,-0.092337474,-0.37142485,-0.2049746,-0.04788017,-0.2288382,-0.14424354,-0.059078783,-0.87338907,0.08786252,-0.055990867,-0.15004957,0.24472044,0.2413343,0.18457064,-0.78640205,PRV55830
-1.0375538,-0.36334863,0.0,-0.6194832,-0.09707302,-0.16740085,-0.39641705,-0.43296915,0.012229975,-0.51733905,-0.1566251,-0.19059372,0.028979432,-0.079896614,0.19364661,0.08462181,-0.39927223,-0.22268485,-0.080018,-0.28626573,-0.42139146,-0.084838316,-0.43207985,PRV51054
-0.36807856,-0.5013373,0.0,-0.110896215,-0.06761807,-0.056634735,-0.26310533,-0.4129732,-0.034663998,-0.24520043,-0.22299327,-0.20451225,-0.20751603,-0.20549768,-0.025865465,0.024443097,-0.3880501,-0.13561326,-0.3042232,0.0061885677,-1.0553565,0.19298044,-0.36728683,PRV53317
-1.1219455,-0.4183179,0.0,-0.5919488,-0.12626708,-0.15579137,-0.35648096,-0.47683465,0.026609456,-0.55944407,0.09904444,-0.36899275,-0.2974607,-0.56929046,-0.07266377,-0.13829803,-0.19056825,-0.13891868,-0.1354078,-0.9035755,-0.5024348,-0.12125448,-0.77062607,PRV52616
-1.0853137,-0.3281287,0.0,-0.5442377,-0.09370629,-0.1695346,-0.36337522,-0.39685994,0.03357742,-0.48796228,-0.28315985,-0.056518674,-0.30769506,-0.5263424,0.015979573,-0.1197262,-0.2616062,-0.27553192,-0.20269035,-0.4360757,0.1945534,-0.09876501,-0.31632072,PRV51029
-1.0531964,-0.4404656,0.0,-0.5195169,-0.043777596,-0.19237506,-0.33090538,-0.35004094,-0.031235622,-0.65983945,-0.14886972,-0.10020631,0.004475136,-0.11563177,-0.17108443,-0.6559862,-0.02011679,-0.13957562,-0.09738822,-0.32023224,-0.3213127,-0.1708245,-1.1878812,PRV53034
4.042534,-0.22081248,0.0,-0.0055024577,0.04581932,-0.0143859675,0.30386883,0.46362633,0.1427164,-0.17422798,0.103818394,-0.31608498,0.1735334,-0.045846365,-0.11824313,0.06508842,-0.0050954996,-0.10622738,-0.05720774,0.014891034,-0.39871845,0.13334692,0.53343785,PRV56588
-1.1072617,-0.44332612,0.0,-0.5455828,-0.10897308,-0.1783801,-0.3781526,-0.46436155,0.030215422,-0.60780287,-0.3532355,-0.07886064,-0.041487906,-0.12458278,-0.22071503,-0.119513914,-0.01095906,-0.27077216,0.071565464,0.11247039,-0.37322268,-0.09935845,-1.111413,PRV55106
-0.14780891,-0.4671806,0.0,0.19163688,-0.05843911,-0.69565666,0.090429395,0.41204387,0.048068084,-0.24297984,-0.2004345,-0.049197715,-0.06573108,-0.09095616,-0.034593575,0.3123692,0.5044792,-0.22886585,-0.1256008,0.13345818,0.089256525,-0.17230235,0.0048372746,PRV56412
-1.1020786,-0.4819395,0.0,-0.58310646,-0.09881098,-0.22910312,-0.43038416,-0.459635,0.022012344,-0.419866,-0.17976117,-0.037920047,-0.041116875,-0.26403862,-0.05027409,-0.013440087,-0.1262563,-0.18618123,0.061182097,-0.08253685,-0.39855373,-0.07702494,-0.7355379,PRV56792
-1.0615749,-0.2758123,0.0,-0.56809837,-0.07667307,-0.15416308,-0.26958293,-0.43217567,0.029020187,-0.5075527,-0.022506585,-0.112731874,-0.06097464,-0.08252652,-0.13823268,-0.6871323,-0.17745945,-0.1322622,-0.47926748,-0.13251878,-0.19097514,-0.07378255,-1.0502081,PRV56965
-0.6348999,-0.32059428,0.0,-0.40537962,-0.030461846,-0.18778788,-0.36755985,-0.19445714,-0.009662187,1.4256366,-0.082225025,-0.29714593,-0.21760921,-0.42761332,-0.76337945,0.12868768,-0.6002216,-0.3022312,-0.09605176,-0.41932425,0.26024842,-0.08945761,1.1808276,PRV57305
-0.05348155,0.17469168,0.0,-1.0907781,-0.16612168,0.016417548,0.057502907,0.30416647,-0.1053657,-0.41481012,-0.011829156,7.565721e-05,-0.04051855,-0.017862342,0.0064505273,0.06701102,-0.3867193,0.12582031,-0.357084,-0.0375991,0.10546727,-0.12593392,-0.27325284,PRV51274
0.102884814,0.8396605,0.0,0.26442698,0.0018152471,-0.0013937778,0.20933725,0.4858989,0.10610851,-0.25095722,-0.08263112,-0.0350525,-0.0067927986,0.007855453,0.07829622,0.16050053,-0.034310654,0.4688298,-0.069125615,-0.1864731,0.4977944,-0.26629055,0.024652075,PRV55732
-0.34076366,0.34620178,0.0,0.115453795,0.08996371,-0.06627721,-0.16547185,-0.4984629,-0.15229465,-0.47287238,-0.083786525,-0.06277924,-0.20236298,-0.39508823,-0.04595345,0.08767742,-0.31377342,0.19091979,-0.4651699,0.03662317,-1.1210061,0.05167924,-1.1100012,PRV51100
-1.1606165,-0.61361384,0.0,0.38667363,0.17197461,-0.24761413,-0.41329545,-0.38246885,-0.18670088,-0.4135781,-0.19960965,-0.09050258,-0.07702427,-0.107337356,0.014691637,0.053370588,-0.55271685,-0.12152522,-0.27156803,0.026444638,0.39495274,0.04920185,-1.0302241,PRV55671
-1.039692,-0.34211543,0.0,-0.54436517,-0.027961904,-0.23876937,-0.18655309,-0.37655607,0.06534558,-0.46019536,-0.16425219,-0.015670415,0.16950828,-0.21600203,-0.075722225,0.0004858002,-0.11493003,0.52687335,-0.102612935,-0.12016142,-0.19004802,-0.043052305,-0.4281504,PRV55789
-1.0492698,-0.3533081,0.0,-0.59122294,-0.06464068,-0.16732022,-0.4494861,-0.42057106,0.03877032,-0.32877567,-0.08980051,-0.2651213,-0.1654036,-0.12555102,0.08831136,-0.075045794,-0.14897944,-0.20604828,-0.13817962,-0.21098225,-0.10572728,-0.080737494,-0.3008398,PRV54976
-1.0654697,-0.26860788,0.0,-0.5900183,-0.14370468,-0.19216278,-0.27473766,-0.47994417,0.0125156455,-0.4852102,-0.18397589,-0.5155565,-0.021932365,-0.011404164,-0.11868283,-0.121722214,-0.60887086,-0.11185371,-0.36629438,-0.7859867,-0.30081218,-0.06607439,-1.1762328,PRV56301
3.050151,-0.062342603,0.0,0.18621115,0.029069882,-0.16222668,0.150559,0.3068702,0.11910623,1.0893962,-0.16538323,-0.20222649,-0.007109998,-0.12371512,-0.38090768,-0.0062361495,-0.3391551,-0.12438671,-0.116033934,-0.14563698,-0.18117335,-0.11057876,2.4118462,PRV54772
