Provider,Fraud,inp_claim_count,inp_avg_reimbursed,inp_avg_deductible,inp_avg_claim_duration,inp_avg_los,inp_avg_diag_codes,inp_avg_proc_codes,inp_unique_beneficiaries,inp_unique_physicians_per100,out_claim_count,out_avg_reimbursed,out_avg_deductible,out_avg_claim_duration,out_avg_diag_codes,out_unique_beneficiaries,out_unique_physicians_per100,avg_age,pct_deceased,avg_chronic_conditions,avg_ip_reimbursement,avg_op_reimbursement,inpatient_to_outpatient_ratio,total_claims
PRV52783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,2.0,1.0,100.0,76.82956878850102,0.0,4.0,0.0,3210.0,0.0,1.0
PRV52784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,135.0,0.0,0.0,1.5,2.0,50.0,79.00205338809036,0.0,2.0,0.0,1620.0,0.0,2.0
PRV52785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,100.0,86.8309377138946,0.0,7.0,6000.0,660.0,0.0,1.0
PRV52786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,1.5,2.0,50.0,70.91718001368926,0.0,3.5,0.0,1295.0,0.0,2.0
PRV52787,0,11.0,6090.909090909091,1068.0,2.8181818181818183,2.8181818181818183,7.2727272727272725,0.6363636363636364,11.0,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42554912575446,0.0,5.363636363636363,10290.0,1309.090909090909,11.0,11.0
PRV52788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,287.48129675810475,3.71571072319202,1.139650872817955,2.6683291770573567,373.0,0.4987531172069825,74.46443271254584,0.002680965147453083,4.552278820375335,4346.085790884718,2091.8766756032173,0.0,401.0
PRV52789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,328.94736842105266,4.473684210526316,2.4210526315789473,2.763157894736842,38.0,2.631578947368421,76.49209265463453,0.0,3.9473684210526314,4082.1052631578946,2637.8947368421054,0.0,38.0
PRV52790,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,245.0,7.142857142857143,0.7142857142857143,2.7142857142857144,15.0,3.571428571428571,72.79488934519735,0.06666666666666667,4.4,2600.0,1647.3333333333333,0.0,28.0
PRV52791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,1.0,1.0,100.0,78.6694045174538,0.0,9.0,6050.0,2280.0,0.0,1.0
PRV52792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,16.0,0.0,3.4,5.0,20.0,78.46789869952087,0.0,3.0,0.0,1976.0,0.0,5.0
PRV52793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,248.8235294117647,3.5294117647058822,2.176470588235294,2.823529411764706,17.0,5.88235294117647,81.02476144461892,0.0,4.823529411764706,2964.1176470588234,3140.5882352941176,0.0,17.0
PRV52794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,6.0,1.0,100.0,66.08350444900753,0.0,2.0,0.0,30.0,0.0,1.0
PRV52795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,323.6842105263158,4.2105263157894735,2.8947368421052633,2.0526315789473686,13.0,57.89473684210527,75.05817932922656,0.0,4.846153846153846,7200.0,1737.6923076923076,0.0,19.0
PRV52796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,347.7083333333333,2.9166666666666665,0.7083333333333334,3.0625,16.0,4.166666666666666,66.65177960301163,0.0625,3.875,5251.875,1632.5,0.0,48.0
PRV52797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,1.0,100.0,67.75359342915812,0.0,3.0,0.0,390.0,0.0,1.0
PRV52798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,324.2857142857143,3.5714285714285716,1.6607142857142858,2.3392857142857144,38.0,1.7857142857142856,79.73341979177924,0.0,4.0,3569.2105263157896,1988.6842105263158,0.0,56.0
PRV52799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,0.0,0.0,2.0,2.0,50.0,73.49897330595482,0.0,4.0,0.0,1740.0,0.0,2.0
PRV52800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,236.25,11.25,0.0,2.0,6.0,37.5,67.86173853524984,0.0,4.5,4000.0,1998.3333333333333,0.0,8.0
PRV52801,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,339.03225806451616,8.387096774193548,2.2580645161290325,2.2580645161290325,22.0,25.806451612903224,76.68968950283119,0.09090909090909091,4.2727272727272725,7775.0,1971.8181818181818,0.0,31.0
PRV52803,0,2.0,4500.0,1068.0,2.0,2.0,7.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.04175222450377,0.0,6.5,15505.0,2940.0,2.0,2.0
PRV52804,0,1.0,36000.0,1068.0,13.0,13.0,4.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.33401779603011,0.0,3.0,36130.0,500.0,1.0,1.0
PRV52806,0,2.0,8000.0,1068.0,2.5,2.5,8.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66803559206024,0.0,5.0,10300.0,1350.0,2.0,2.0
PRV52807,0,2.0,8500.0,1068.0,5.5,5.5,9.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.04380561259411,0.0,8.0,14000.0,805.0,2.0,2.0
PRV52808,0,4.0,7750.0,1068.0,6.0,6.0,7.75,0.75,4.0,50.0,1.0,80.0,0.0,0.0,1.0,1.0,100.0,74.35071868583162,0.0,4.6,8670.0,388.0,2.0,5.0
PRV52810,0,6.0,12666.666666666666,1068.0,5.166666666666667,5.166666666666667,8.166666666666666,1.1666666666666667,6.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0837326032398,0.0,4.833333333333333,13866.666666666666,868.3333333333334,6.0,6.0
PRV52813,0,17.0,8352.941176470587,1068.0,4.588235294117647,4.588235294117647,8.470588235294118,0.7647058823529411,15.0,23.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.34583618526123,0.0,5.533333333333333,16399.333333333332,1828.6666666666667,17.0,17.0
PRV52814,0,2.0,3000.0,1068.0,4.0,4.0,8.5,0.5,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.00205338809036,0.0,6.5,22025.0,180.0,2.0,2.0
PRV52815,1,26.0,15000.0,1068.0,5.6923076923076925,5.6923076923076925,7.538461538461538,0.6153846153846154,24.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64031485284052,0.041666666666666664,6.25,19540.416666666668,1869.1666666666667,26.0,26.0
PRV52816,0,1.0,3000.0,1068.0,1.0,1.0,9.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82956878850103,0.0,7.0,20010.0,2970.0,1.0,1.0
PRV52818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,249.48717948717947,0.2564102564102564,0.9743589743589743,2.871794871794872,35.0,48.717948717948715,72.44587855676151,0.0,5.0,7047.428571428572,2447.714285714286,0.0,39.0
PRV52820,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,203.4375,6.875,0.125,2.625,30.0,75.0,76.03139402235912,0.03333333333333333,4.9,3861.6666666666665,2185.3333333333335,0.0,32.0
PRV52821,1,173.0,9601.156069364162,1068.0,5.838150289017341,5.936416184971098,7.976878612716763,0.7225433526011561,131.0,0.5780346820809248,540.0,299.94444444444446,2.8703703703703702,1.848148148148148,2.640740740740741,314.0,2.4074074074074074,73.50415692319062,0.007712082262210797,4.161953727506427,5966.786632390746,1737.4807197943444,0.3197781885397412,713.0
PRV52822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,322.0740740740741,6.7407407407407405,1.385185185185185,2.674074074074074,97.0,0.7407407407407408,73.22077097313661,0.010309278350515464,4.123711340206185,5104.432989690722,2643.917525773196,0.0,135.0
PRV52823,0,7.0,6571.428571428572,1068.0,10.857142857142858,10.857142857142858,9.142857142857142,0.7142857142857143,7.0,57.14285714285714,80.0,238.75,6.0,1.6625,2.475,63.0,51.24999999999999,72.00512369218734,0.02857142857142857,4.7,5368.0,1983.857142857143,0.08641975308641975,87.0
PRV52824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,208.0952380952381,7.142857142857143,0.5238095238095238,2.4523809523809526,39.0,59.523809523809526,69.96893592376139,0.0,4.9743589743589745,5486.153846153846,2168.2051282051284,0.0,42.0
PRV52825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,266.8181818181818,0.0,1.8636363636363635,3.1818181818181817,21.0,81.81818181818183,77.1003552687331,0.0,4.333333333333333,5190.476190476191,1515.2380952380952,0.0,22.0
PRV52826,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,347.94520547945206,3.493150684931507,1.5410958904109588,2.702054794520548,103.0,1.36986301369863,73.0345886246287,0.0,4.281553398058253,5174.563106796117,2336.990291262136,0.0,292.0
PRV52827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,350.82089552238807,2.027363184079602,2.2412935323383083,2.6791044776119404,296.0,0.7462686567164178,75.3085261853229,0.010135135135135136,3.935810810810811,4058.0067567567567,1779.7635135135135,0.0,804.0
PRV52828,1,23.0,9217.391304347826,1068.0,5.826086956521739,5.695652173913044,7.695652173913044,0.5217391304347826,20.0,13.043478260869565,21.0,430.95238095238096,10.476190476190476,2.380952380952381,2.8095238095238093,18.0,38.095238095238095,71.34464498000648,0.02631578947368421,4.315789473684211,8255.263157894737,2156.5789473684213,1.0454545454545454,44.0
PRV52829,0,6.0,6666.666666666667,1068.0,3.5,3.5,7.666666666666667,0.3333333333333333,6.0,100.0,527.0,354.4592030360531,3.396584440227704,1.6698292220113853,2.6413662239089186,320.0,5.313092979127135,73.26110782177095,0.012269938650306749,3.950920245398773,4197.668711656442,1976.1349693251534,0.011363636363636364,533.0
PRV52830,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,213.23529411764707,6.470588235294118,0.29411764705882354,2.8823529411764706,28.0,44.11764705882353,70.88452136501418,0.0,4.035714285714286,3534.285714285714,2673.214285714286,0.0,34.0
PRV52831,0,20.0,12300.0,1068.0,5.85,5.85,8.35,1.2,19.0,5.0,11.0,174.54545454545453,0.0,0.6363636363636364,1.8181818181818181,11.0,72.72727272727273,74.8885269890722,0.0,5.172413793103448,12715.862068965518,2206.551724137931,1.6666666666666667,31.0
PRV52832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,328.38709677419354,3.225806451612903,0.3548387096774194,2.3870967741935485,30.0,67.74193548387096,74.74788957335159,0.0,4.133333333333334,4291.666666666667,2656.6666666666665,0.0,31.0
PRV52833,0,4.0,6500.0,1068.0,16.75,16.75,7.0,1.0,4.0,50.0,10.0,146.0,20.0,2.3,3.9,8.0,70.0,74.11156741957564,0.08333333333333333,5.166666666666667,8142.5,4465.0,0.36363636363636365,14.0
PRV52835,0,11.0,11636.363636363636,1068.0,5.636363636363637,5.636363636363637,8.545454545454545,0.6363636363636364,11.0,100.0,46.0,268.69565217391306,4.3478260869565215,1.0217391304347827,2.608695652173913,46.0,69.56521739130434,76.70372371723285,0.03508771929824561,4.350877192982456,6618.771929824561,1587.8947368421052,0.23404255319148937,57.0
PRV52836,0,5.0,10200.0,1068.0,6.8,6.8,7.8,0.6,5.0,100.0,16.0,167.5,4.375,0.25,2.4375,16.0,75.0,72.36303901437371,0.0,5.65,8611.5,1794.5,0.29411764705882354,21.0
PRV52837,0,2.0,11000.0,1068.0,3.0,3.0,9.0,0.5,2.0,100.0,69.0,143.91304347826087,1.1594202898550725,0.4492753623188406,2.63768115942029,57.0,59.42028985507246,71.70983422081463,0.0,4.067796610169491,2081.5254237288136,1652.3728813559321,0.02857142857142857,71.0
PRV52838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,303.9759036144578,4.457831325301205,0.9156626506024096,2.746987951807229,61.0,9.63855421686747,72.43006698757868,0.0,4.639344262295082,3677.7049180327867,1769.5081967213114,0.0,83.0
PRV52839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,372.42424242424244,11.818181818181818,1.9696969696969697,3.0,30.0,81.81818181818183,72.6008669860826,0.0,4.733333333333333,4425.666666666667,3419.0,0.0,33.0
PRV52841,0,1.0,13000.0,1068.0,1.0,1.0,7.0,1.0,1.0,100.0,2.0,160.0,0.0,0.0,4.5,2.0,100.0,79.44604152407027,0.0,3.0,4333.333333333333,3036.6666666666665,0.3333333333333333,3.0
PRV52842,0,24.0,11916.666666666666,1068.0,4.75,4.75,7.833333333333333,0.8333333333333334,24.0,25.0,421.0,262.4940617577197,2.517814726840855,1.2897862232779098,2.498812351543943,246.0,2.137767220902613,72.60627259312467,0.0076045627376425855,4.1254752851711025,4132.661596958175,1816.5399239543726,0.05687203791469194,445.0
PRV52843,1,47.0,11553.191489361701,1068.0,5.425531914893617,5.382978723404255,8.25531914893617,0.7021276595744681,42.0,74.46808510638297,204.0,240.98039215686273,2.2549019607843137,0.9313725490196079,2.627450980392157,155.0,54.90196078431373,72.6881083612522,0.005263157894736842,4.347368421052631,6606.526315789473,2080.5263157894738,0.22926829268292684,251.0
PRV52844,0,2.0,6500.0,1068.0,2.5,2.5,9.0,0.0,2.0,100.0,127.0,267.3228346456693,1.811023622047244,1.5275590551181102,2.4960629921259843,110.0,45.66929133858268,72.80937713894592,0.0,3.8035714285714284,4557.321428571428,2471.25,0.015625,129.0
PRV52845,0,8.0,27250.0,1068.0,3.375,3.375,6.75,0.875,8.0,100.0,223.0,225.73991031390133,2.062780269058296,1.5336322869955157,2.484304932735426,129.0,8.968609865470851,74.21534095734847,0.0072992700729927005,4.0510948905109485,5966.350364963504,1758.029197080292,0.03571428571428571,231.0
PRV52846,1,175.0,11999.028571428571,1068.0,5.668571428571428,5.668571428571428,8.017142857142858,0.7371428571428571,164.0,1.1428571428571428,66.0,260.3030303030303,0.6060606060606061,2.1363636363636362,2.803030303030303,60.0,69.6969696969697,73.07682631296595,0.013513513513513514,5.013513513513513,12804.63963963964,1750.0,2.611940298507463,241.0
PRV52847,1,62.0,9854.838709677419,1068.0,5.338709677419355,5.338709677419355,8.435483870967742,0.6774193548387096,47.0,4.838709677419355,30.0,214.33333333333334,6.0,1.3333333333333333,2.3333333333333335,28.0,56.666666666666664,75.09085101528633,0.013333333333333334,4.866666666666666,13503.066666666668,1888.1333333333334,2.0,92.0
PRV52848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,211.2,4.4,1.4,2.92,25.0,84.0,77.93664613278577,0.0,4.16,4854.0,1275.6,0.0,25.0
PRV52849,0,2.0,21500.0,1068.0,4.5,4.5,7.5,1.5,2.0,50.0,12.0,231.66666666666666,0.8333333333333334,0.5833333333333334,2.6666666666666665,11.0,83.33333333333334,71.65418838519454,0.0,4.923076923076923,18517.69230769231,1143.8461538461538,0.15384615384615385,14.0
PRV52850,0,1.0,16000.0,1068.0,5.0,5.0,9.0,1.0,1.0,100.0,145.0,223.93103448275863,4.827586206896552,1.5655172413793104,2.896551724137931,51.0,3.4482758620689653,74.34839151266256,0.0,4.4423076923076925,3689.0384615384614,1259.2307692307693,0.00684931506849315,146.0
PRV52851,0,8.0,7625.0,1068.0,4.875,4.875,8.375,0.875,8.0,75.0,29.0,222.75862068965517,5.862068965517241,1.4482758620689655,3.3448275862068964,27.0,62.06896551724138,71.36959030018578,0.0,4.885714285714286,4516.0,1749.142857142857,0.26666666666666666,37.0
PRV52853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,381.0344827586207,6.206896551724138,2.2413793103448274,2.9310344827586206,24.0,41.37931034482759,74.66039242527948,0.0,4.375,5053.333333333333,3043.3333333333335,0.0,29.0
PRV52855,0,3.0,8333.333333333334,1068.0,5.333333333333333,5.333333333333333,9.0,0.6666666666666666,3.0,33.33333333333333,19.0,357.89473684210526,0.0,2.1578947368421053,1.894736842105263,19.0,63.1578947368421,78.12569224068197,0.045454545454545456,4.636363636363637,4340.909090909091,2310.0,0.15,22.0
PRV52857,0,6.0,9000.0,1068.0,6.333333333333333,6.333333333333333,8.5,0.3333333333333333,6.0,83.33333333333334,453.0,314.1501103752759,2.3399558498896247,1.4260485651214128,2.543046357615894,175.0,3.9735099337748347,72.37730044836151,0.016853932584269662,3.764044943820225,4462.247191011236,1569.3258426966293,0.013215859030837005,459.0
PRV52858,0,14.0,10214.285714285714,1068.0,6.428571428571429,6.428571428571429,7.928571428571429,0.9285714285714286,13.0,7.142857142857142,66.0,329.6969696969697,2.727272727272727,2.409090909090909,3.4393939393939394,64.0,69.6969696969697,75.67600913802146,0.012987012987012988,5.090909090909091,6464.285714285715,2712.3376623376626,0.208955223880597,80.0
PRV52859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,316.059275521405,2.129527991218441,1.5093304061470911,2.642151481888035,441.0,2.634467618002195,74.39887878491574,0.006802721088435374,4.170068027210885,4287.414965986394,1907.3242630385487,0.0,911.0
PRV52860,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,274.3765903307888,3.282442748091603,2.1348600508905853,2.491094147582697,149.0,1.7811704834605597,73.64348221545416,0.020134228187919462,3.785234899328859,2602.281879194631,1639.1275167785234,0.0,393.0
PRV52861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,126.42857142857143,15.714285714285714,1.5714285714285714,2.2142857142857144,14.0,100.0,65.29207001075585,0.0,3.9285714285714284,3522.8571428571427,940.7142857142857,0.0,14.0
PRV52862,0,56.0,7696.428571428572,1068.0,4.428571428571429,4.428571428571429,8.017857142857142,0.5535714285714286,48.0,23.214285714285715,20.0,83.0,0.0,2.65,1.95,19.0,85.0,72.61168490197882,0.029850746268656716,4.746268656716418,9717.462686567163,1666.2686567164178,2.6666666666666665,76.0
PRV52863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,281.7307692307692,1.5384615384615385,1.9807692307692308,2.2884615384615383,29.0,28.846153846153843,71.77096462035922,0.0,3.6206896551724137,4551.724137931034,2207.5862068965516,0.0,52.0
PRV52864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,459.64285714285717,4.285714285714286,0.8214285714285714,2.75,22.0,57.14285714285714,71.6631199054197,0.0,4.863636363636363,10951.818181818182,2303.181818181818,0.0,28.0
PRV52865,0,6.0,11666.666666666666,1068.0,2.8333333333333335,2.8333333333333335,7.333333333333333,0.5,6.0,33.33333333333333,60.0,213.16666666666666,0.3333333333333333,1.2666666666666666,2.5,51.0,36.666666666666664,71.56948497184096,0.0,4.368421052631579,3414.3859649122805,2020.5263157894738,0.09836065573770492,66.0
PRV52868,1,42.0,9833.333333333334,1068.0,5.071428571428571,5.071428571428571,7.738095238095238,0.6666666666666666,33.0,4.761904761904762,68.0,310.5882352941176,1.0294117647058822,2.2205882352941178,2.823529411764706,61.0,41.17647058823529,70.8646162225019,0.0,4.139784946236559,9023.978494623656,2186.1290322580644,0.6086956521739131,110.0
PRV52869,0,7.0,11714.285714285714,1068.0,6.857142857142857,6.857142857142857,7.0,1.0,7.0,100.0,55.0,220.36363636363637,0.5454545454545454,0.8,2.3454545454545452,43.0,60.0,73.60399726214922,0.0,3.4,4795.0,2009.4,0.125,62.0
PRV52870,1,35.0,8294.285714285714,1068.0,4.485714285714286,4.485714285714286,8.085714285714285,0.7142857142857143,25.0,2.857142857142857,554.0,294.3682310469314,3.0144404332129966,1.595667870036101,2.5577617328519855,215.0,1.263537906137184,72.97690249517764,0.013636363636363636,4.290909090909091,5223.590909090909,2000.1363636363637,0.06306306306306306,589.0
PRV52872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,441.75925925925924,2.314814814814815,1.9351851851851851,2.6018518518518516,102.0,33.33333333333333,73.64872300734119,0.0196078431372549,4.2254901960784315,5449.313725490196,2689.901960784314,0.0,108.0
PRV52873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,239.1304347826087,1.5942028985507246,0.5072463768115942,2.4057971014492754,56.0,17.391304347826086,77.03652097389264,0.0,4.053571428571429,2031.4285714285713,1415.357142857143,0.0,69.0
PRV52875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,128.33333333333334,0.0,1.5,2.3333333333333335,12.0,8.333333333333332,78.28542094455852,0.0,4.25,10266.666666666666,1740.0,0.0,12.0
PRV52876,0,18.0,9888.888888888889,1068.0,6.333333333333333,6.333333333333333,8.166666666666666,1.0,17.0,50.0,55.0,326.90909090909093,4.363636363636363,1.7454545454545454,2.727272727272727,49.0,36.36363636363637,75.02752369692821,0.0,4.984848484848484,8420.60606060606,2083.181818181818,0.32142857142857145,73.0
PRV52877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,128.94736842105263,0.0,1.4210526315789473,2.263157894736842,19.0,68.42105263157895,78.85226413055226,0.0,4.473684210526316,1535.7894736842106,1972.1052631578948,0.0,19.0
PRV52878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,433.3333333333333,0.0,1.4814814814814814,3.3703703703703702,25.0,7.4074074074074066,75.6837234770705,0.0,3.68,5028.4,3603.2,0.0,27.0
PRV52879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,224.0,3.0833333333333335,0.7333333333333333,2.5,56.0,1.6666666666666667,74.11528307421531,0.017857142857142856,4.107142857142857,3626.25,1702.5,0.0,120.0
PRV52880,0,3.0,6000.0,1068.0,2.0,2.0,8.333333333333334,0.3333333333333333,3.0,33.33333333333333,17.0,91.76470588235294,3.5294117647058822,0.35294117647058826,1.8823529411764706,17.0,41.17647058823529,77.08447710652402,0.0,4.2105263157894735,3330.5263157894738,1802.6315789473683,0.16666666666666666,20.0
PRV52881,0,20.0,7125.0,1068.0,3.75,3.75,7.85,0.75,20.0,15.0,282.0,244.7163120567376,2.801418439716312,1.3404255319148937,2.4113475177304964,209.0,3.546099290780142,74.18710472279261,0.0044444444444444444,4.506666666666667,5418.933333333333,2037.111111111111,0.0706713780918728,302.0
PRV52882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,364.8780487804878,3.1707317073170733,1.7804878048780488,2.902439024390244,32.0,12.195121951219512,74.24315537303217,0.0,4.65625,4796.875,1949.6875,0.0,41.0
PRV52884,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,336.53465346534654,2.432814710042433,1.7383309759547383,2.555869872701556,213.0,0.5657708628005658,73.69390699662267,0.0,3.788732394366197,3337.5586854460093,1821.0328638497654,0.0,707.0
PRV52886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,343.2857142857143,5.285714285714286,1.6428571428571428,2.342857142857143,41.0,2.857142857142857,75.02913140014357,0.04878048780487805,3.707317073170732,3272.1951219512193,1721.4634146341464,0.0,70.0
PRV52887,1,23.0,11261.304347826086,1068.0,8.173913043478262,8.173913043478262,8.217391304347826,0.9565217391304348,20.0,4.3478260869565215,507.0,245.7199211045365,3.826429980276134,1.2958579881656804,2.485207100591716,192.0,2.366863905325444,73.21715087319821,0.0049504950495049506,3.985148514851485,3923.3168316831684,1519.950495049505,0.045275590551181105,530.0
PRV52889,0,31.0,7387.096774193548,1068.0,4.129032258064516,4.129032258064516,7.741935483870968,0.7419354838709677,29.0,3.225806451612903,609.0,293.1034482758621,3.0870279146141213,1.0689655172413792,2.7060755336617404,346.0,5.582922824302135,74.57400965035836,0.013774104683195593,4.190082644628099,4558.512396694215,2096.5840220385676,0.05081967213114754,640.0
PRV52890,0,4.0,7250.0,1068.0,4.5,4.5,7.5,1.0,4.0,50.0,18.0,330.55555555555554,5.555555555555555,1.2222222222222223,3.2777777777777777,18.0,44.44444444444444,68.6217410242051,0.0,4.5,5585.909090909091,2446.818181818182,0.21052631578947367,22.0
PRV52891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,135.78947368421052,4.7368421052631575,1.0526315789473684,1.7894736842105263,19.0,89.47368421052632,72.2152815303145,0.05263157894736842,4.368421052631579,2906.315789473684,1689.4736842105262,0.0,19.0
PRV52892,0,7.0,14857.142857142857,1068.0,8.571428571428571,8.571428571428571,8.857142857142858,1.1428571428571428,7.0,85.71428571428571,29.0,161.72413793103448,0.0,1.4137931034482758,2.8620689655172415,22.0,68.96551724137932,74.74200476763671,0.0,4.931034482758621,11038.620689655172,1757.5862068965516,0.23333333333333334,36.0
PRV52893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,364.22651933701655,3.839779005524862,1.5138121546961325,2.6243093922651934,227.0,2.4861878453038675,71.29142733086685,0.00881057268722467,4.1629955947136565,4602.555066079295,2098.854625550661,0.0,362.0
PRV52895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,323.2098765432099,2.345679012345679,2.3950617283950617,2.6296296296296298,72.0,4.938271604938271,71.77606662103581,0.041666666666666664,4.208333333333333,4885.694444444444,2446.25,0.0,81.0
PRV52896,0,17.0,15647.058823529413,1068.0,5.647058823529412,5.647058823529412,8.176470588235293,0.7647058823529411,16.0,58.82352941176471,125.0,279.36,1.6,1.536,2.512,86.0,11.200000000000001,73.09200731034386,0.010309278350515464,4.22680412371134,6372.577319587629,1577.5257731958764,0.1349206349206349,142.0
PRV52897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,203.11111111111111,6.666666666666667,0.6666666666666666,2.6,39.0,53.333333333333336,74.37048737254077,0.0,4.9743589743589745,5126.923076923077,2135.128205128205,0.0,45.0
PRV52898,0,48.0,10687.5,1068.0,5.729166666666667,5.729166666666667,7.770833333333333,0.7083333333333334,45.0,52.083333333333336,66.0,347.42424242424244,2.272727272727273,1.9545454545454546,2.712121212121212,64.0,36.36363636363637,73.8526630668999,0.018518518518518517,4.851851851851852,9305.555555555555,2145.5555555555557,0.7164179104477612,114.0
PRV52899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,1.0,1.0,100.0,66.6694045174538,0.0,4.0,5600.0,1840.0,0.0,1.0
PRV52901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,270.94117647058823,0.9411764705882353,0.7647058823529411,2.2588235294117647,50.0,2.3529411764705883,75.9955099247091,0.0,3.34,2198.8,1708.8,0.0,85.0
PRV52902,0,21.0,6095.238095238095,1068.0,2.761904761904762,2.761904761904762,7.190476190476191,0.6666666666666666,20.0,14.285714285714285,25.0,170.0,6.4,0.72,2.84,25.0,48.0,73.7371041005538,0.0,4.5,6610.454545454545,2101.3636363636365,0.8076923076923077,46.0
